ID,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
66408,City Hotel,1,90,2017,April,16,19,0,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,390.0,,0,Transient-Party,100.0,0,0,Canceled,2017-02-09
66409,City Hotel,1,90,2017,April,16,19,0,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,390.0,,0,Transient-Party,100.0,0,0,Canceled,2017-02-09
66410,City Hotel,1,90,2017,April,16,19,0,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,390.0,,0,Transient-Party,100.0,0,0,Canceled,2017-02-09
66411,City Hotel,1,133,2017,April,16,19,0,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,390.0,,0,Transient-Party,100.0,0,0,Canceled,2017-02-09
66412,City Hotel,1,11,2017,April,16,19,1,4,2,0.0,0,SC,TUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,150.0,0,2,Canceled,2017-04-09
66413,City Hotel,1,11,2017,April,16,19,1,4,2,0.0,0,SC,TUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,150.0,0,2,Canceled,2017-04-09
66414,City Hotel,1,219,2017,April,16,19,2,5,2,0.0,0,SC,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,110.0,0,3,Canceled,2016-11-21
66415,City Hotel,1,275,2017,April,16,19,2,5,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.8,0,1,Canceled,2017-02-07
66416,City Hotel,1,159,2017,April,16,19,2,5,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,86.0,,0,Transient,108.0,0,0,Canceled,2016-11-11
66417,City Hotel,1,313,2017,April,16,19,2,6,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.8,0,0,Canceled,2016-06-29
66418,City Hotel,1,173,2017,April,16,20,0,1,2,0.0,0,SC,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,1,Canceled,2016-11-20
66419,City Hotel,1,20,2017,April,16,20,0,2,2,0.0,0,SC,NZL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,115.0,0,3,Canceled,2017-04-01
66420,City Hotel,1,120,2017,April,16,20,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,126.0,0,1,Canceled,2017-01-06
66421,City Hotel,1,102,2017,April,16,20,0,2,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,139.5,0,2,Canceled,2017-03-25
66422,City Hotel,1,62,2017,April,16,20,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,0,Canceled,2017-03-25
66423,City Hotel,1,20,2017,April,16,20,0,2,2,0.0,0,SC,NZL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,115.0,0,3,Canceled,2017-04-01
66424,City Hotel,1,71,2017,April,16,20,0,2,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,0,Canceled,2017-03-10
66425,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66426,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66427,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66428,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66429,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66430,City Hotel,1,255,2017,April,16,20,0,3,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,0,Canceled,2016-08-08
66431,City Hotel,1,300,2017,April,16,20,0,3,1,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,104.4,0,2,Canceled,2016-10-25
66432,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66433,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66434,City Hotel,1,283,2017,April,16,20,0,3,2,0.0,0,SC,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,0,Canceled,2016-07-13
66435,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66436,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66437,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66438,City Hotel,1,98,2017,April,16,20,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,136.8,0,2,Canceled,2017-01-29
66439,City Hotel,1,67,2017,April,16,20,0,3,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,135.0,0,0,Canceled,2017-02-16
66440,City Hotel,1,168,2017,April,16,20,0,3,3,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,166.5,0,3,Canceled,2017-03-06
66441,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66442,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66443,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66444,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66445,City Hotel,1,143,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,18,Transient,85.0,0,0,Canceled,2016-12-16
66446,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66447,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66448,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66449,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66450,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66451,City Hotel,1,98,2017,April,16,20,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,136.8,0,2,Canceled,2017-01-29
66452,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66453,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66454,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66455,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66456,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16
66457,City Hotel,1,195,2017,April,16,20,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,0,Canceled,2016-11-30
66458,City Hotel,1,44,2017,April,16,20,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,85.0,0,0,Canceled,2017-04-07
66459,City Hotel,1,163,2017,April,16,20,1,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,1,Canceled,2017-03-26
66460,City Hotel,1,113,2017,April,16,20,1,3,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,139.5,0,2,Canceled,2017-02-10
66461,City Hotel,1,163,2017,April,16,20,1,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,1,Canceled,2017-03-26
66462,City Hotel,1,44,2017,April,16,20,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,85.0,0,0,Canceled,2017-03-21
66463,City Hotel,1,44,2017,April,16,20,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,85.0,0,0,Canceled,2017-03-21
66464,City Hotel,1,44,2017,April,16,20,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,85.0,0,0,Canceled,2017-04-07
66465,City Hotel,1,81,2017,April,16,20,1,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,135.0,0,0,Canceled,2017-02-20
66466,City Hotel,1,101,2017,April,16,20,1,3,2,2.0,0,BB,BRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,198.0,0,0,Canceled,2017-04-12
66467,City Hotel,1,105,2017,April,16,20,2,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,139.5,0,0,Canceled,2017-01-29
66468,City Hotel,1,67,2017,April,16,20,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,135.0,0,0,Canceled,2017-02-12
66469,City Hotel,1,316,2017,April,16,21,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.8,0,0,Canceled,2016-06-09
66470,City Hotel,1,204,2017,April,16,21,0,1,2,2.0,0,BB,NLD,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient,229.0,0,0,Canceled,2016-09-29
66471,City Hotel,1,204,2017,April,16,21,0,1,3,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,166.0,0,1,Canceled,2016-12-16
66472,City Hotel,1,316,2017,April,16,21,0,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,93.5,0,0,Canceled,2017-03-23
66473,City Hotel,1,316,2017,April,16,21,0,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,93.5,0,0,Canceled,2017-03-23
66474,City Hotel,1,126,2017,April,16,21,0,1,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,2,Canceled,2017-03-24
66475,City Hotel,1,204,2017,April,16,21,0,1,0,2.0,0,BB,NLD,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient,103.05,0,0,Canceled,2017-03-24
66476,City Hotel,1,316,2017,April,16,21,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.8,0,0,Canceled,2016-06-09
66477,City Hotel,1,204,2017,April,16,21,0,1,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,1,Canceled,2016-12-16
66478,City Hotel,1,204,2017,April,16,21,0,1,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,,0,Transient,103.05,0,2,Canceled,2017-03-24
66479,City Hotel,1,126,2017,April,16,21,0,1,2,1.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.0,0,3,Canceled,2017-03-24
66480,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66481,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66482,City Hotel,1,177,2017,April,16,21,0,2,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,0,Canceled,2017-03-22
66483,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66484,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66485,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66486,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66487,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66488,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66489,City Hotel,1,189,2017,April,16,21,0,2,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,133.2,0,0,Canceled,2016-10-14
66490,City Hotel,1,177,2017,April,16,21,0,2,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,0,Canceled,2017-03-22
66491,City Hotel,1,96,2017,April,16,21,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,136.8,0,0,Canceled,2017-04-11
66492,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66493,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66494,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66495,City Hotel,1,173,2017,April,16,21,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,2,Canceled,2017-03-24
66496,City Hotel,1,172,2017,April,16,21,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,1,Canceled,2017-03-25
66497,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66498,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66499,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66500,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66501,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66502,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66503,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66504,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66505,City Hotel,1,177,2017,April,16,21,0,2,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,Refundable,9.0,,0,Transient,99.0,0,0,Canceled,2017-03-30
66506,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66507,City Hotel,1,57,2017,April,16,21,0,2,2,0.0,0,BB,CHE,Direct,Direct,0,0,0,F,F,0,No Deposit,14.0,,0,Transient,225.0,0,0,Canceled,2017-04-21
66508,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66509,City Hotel,1,177,2017,April,16,21,0,2,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,Refundable,9.0,,0,Transient,99.0,0,0,Canceled,2017-03-30
66510,City Hotel,1,177,2017,April,16,21,0,2,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,0,Canceled,2017-03-22
66511,City Hotel,1,177,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,47,Transient,95.0,0,0,Canceled,2016-12-12
66512,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66513,City Hotel,1,135,2017,April,16,21,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,2016-12-07
66514,City Hotel,1,91,2017,April,16,21,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,0,Canceled,2017-01-26
66515,City Hotel,1,91,2017,April,16,21,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,0,Canceled,2017-01-26
66516,City Hotel,1,135,2017,April,16,21,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,2016-12-07
66517,City Hotel,1,135,2017,April,16,21,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,2016-12-07
66518,City Hotel,1,135,2017,April,16,21,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,2016-12-07
66519,City Hotel,1,82,2017,April,16,21,1,2,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.0,0,0,Canceled,2017-03-01
66520,City Hotel,1,82,2017,April,16,21,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,0,Canceled,2017-03-01
66521,City Hotel,1,72,2017,April,16,21,1,2,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,171.0,0,0,Canceled,2017-02-10
66522,City Hotel,1,251,2017,April,16,21,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.8,0,2,Canceled,2017-04-04
66523,City Hotel,1,135,2017,April,16,21,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,2016-12-07
66524,City Hotel,1,135,2017,April,16,21,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,2016-12-07
66525,City Hotel,1,75,2017,April,16,21,1,2,2,0.0,0,HB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,169.2,0,0,Canceled,2017-02-08
66526,City Hotel,1,91,2017,April,16,21,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,0,Canceled,2017-01-26
66527,City Hotel,1,135,2017,April,16,21,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,2016-12-07
66528,City Hotel,1,91,2017,April,16,21,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,135.0,0,0,Canceled,2017-01-26
66529,City Hotel,1,135,2017,April,16,21,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,2016-12-07
66530,City Hotel,1,99,2017,April,16,21,1,2,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,172.8,0,0,Canceled,2017-03-10
66531,City Hotel,1,251,2017,April,16,21,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.8,0,2,Canceled,2017-04-04
66532,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66533,City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0,Canceled,2016-12-12
66534,City Hotel,1,72,2017,April,16,21,1,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,108.0,0,0,Canceled,2017-02-10
66535,City Hotel,1,135,2017,April,16,21,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,2016-12-07
66536,City Hotel,1,135,2017,April,16,21,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,2016-12-07
66537,City Hotel,1,177,2017,April,16,21,1,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,2,Canceled,2017-03-24
66538,City Hotel,1,99,2017,April,16,21,1,2,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,172.8,0,0,Canceled,2017-03-10
66539,City Hotel,1,91,2017,April,16,21,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,135.0,0,0,Canceled,2017-01-26
66540,City Hotel,1,239,2017,April,16,21,1,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,122.4,0,1,Canceled,2016-08-27
66541,City Hotel,1,135,2017,April,16,21,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,2016-12-07
66542,City Hotel,1,164,2017,April,16,21,1,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,1,Canceled,2016-11-10
66543,City Hotel,1,251,2017,April,16,21,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.8,0,2,Canceled,2017-04-04
